ROI_ID,mean_cloud_annual,intra_cloud_annual,elevation,forest_prob,sveg_prob,cropland_prob,builup_prob,snow_prob,water_prob,var_snow_lt_p90,direct_normal_irradiation,total_clear,total_cloud,total_cs,CF_clear,CF_cloud,CF_cs,AC_clear,AC_cloud,AC_cs,LC_clear,LC_cloud,LC_cs,MC_clear,MC_cloud,MC_cs,C_clear,C_cloud,C_cs,geometry
ROI_0253,70.07622291268325,7.013499043977056,105.43828728623795,0.21143580579046709,0.6632558929446776,0.008607346737120823,0,0.0013702278438017454,0,21.502825678567017,2.7519889076213118,0.8031351396369549,0.7606578983089449,0.793464256609434,4.788331790793795e-10,0.7954679511028284,NA,0.9483261982287378,NA,NA,0.8002203188549207,0.44891810107441155,0.41699367388724784,0.7875421864919245,0.7475367364158589,0.6483424706354172,0.5873508908620011,0.9372461862532536,0.901428721273871,"c(18.6768245903955, 52.4055223033248)"
ROI_0254,69.78415864801485,7.542310180318587,102.18278146874775,0.15439186972414032,0.550102091623855,0.014018781770951942,0,7.488005681620806e-4,0,21.301891034610524,2.7608189982128954,0.8960104473977514,0.8211650904005966,0.5710642127213525,0.8299828324705051,0.5423564841072998,NA,0.999171633513992,NA,NA,0.8988844426737654,0.44929698413175734,0.46740108923022755,0.7993448603549472,0.9034277198336775,0.743897620143262,0.24564018707515223,0.9257116677514873,NA,"c(16.6113273537706, 51.7032717393794)"
ROI_0256,33.177745664739895,13.834971098265898,411.91926336825696,0.04011486755107476,0.9518914933939578,0.006322347065203546,0,0,0,0.9655901278040312,5.4554667073233185,0.7929294541192863,0.8301464084017622,0.142851384387918,0.999865636961887,NA,NA,0.8003977294400392,0.38558409698572865,NA,0.6336262387922769,0.6299418105330498,0.006029115064036242,0.659706424938143,0.7241214091228079,0.3544319841890439,NA,0.9409553645089116,NA,"c(-7.69041363114436, 32.9242047950261)"
ROI_0257,35.44246403541131,11.705514570269283,171.33096302295772,0.9984097637418413,9.263512183448419e-4,0,0,0,0,0,4.335099474238447,0.8271151330509967,0.8542795249039183,0.007038436037247385,1,NA,NA,0.9932844887864775,8.228420898309714e-9,NA,NA,0.8616115929949778,NA,0.6807197389269218,0.49317394836528355,0.012564094695436097,0.09543866973477055,0.9225088725274769,NA,"c(-9.58009199451221, 15.9703759539299)"
ROI_0258,36.86378808951829,15.086046276393988,411.5220540748387,0.57773051671099,0.4179465109367341,8.105573160517368e-5,0,0,0,0,4.510435058210441,0.8270172375012479,0.6166197175264077,0.0024064209295963103,0.9999351456019865,NA,NA,NA,0.6645137365332447,NA,0.49423256008974303,0.5706904476982254,NA,0.9151058178495616,0.27758485320613374,0.007119719826421774,0.7494947749208214,0.6397387254215192,NA,"c(8.78906394595401, 13.4217410461441)"
ROI_0260,23.904823455233306,23.009184110971013,419.2085252560208,0.2439198551804262,0.6977894944052246,0.004245776417413859,0,0,0,0,5.081192312535309,0.7815538196180458,0.716074119458131,NA,0.9732737722298972,NA,NA,0.6402454282318947,0.7101111474467675,NA,NA,0.8031561381922455,NA,0.6963112272998486,0.6533584351065783,NA,0.7240545609389817,0.7022291529396163,NA,"c(33.9696885068824, 14.1031040105924)"
ROI_0261,45.796522664663144,18.602875031304784,2475.973102545021,0.23492266897225192,0.7508076624684944,0.005233884383648357,0,2.817651622465561e-4,0,0,5.041312031401885,0.862414989306248,0.8126907626360598,0.417167287137179,0.9870765956842829,NA,NA,0.7896673171842784,0.2143829628489697,NA,0.854355003581632,0.5355293912131518,0.5256660228302306,0.8153313188904582,0.838166339510139,0.377776633013987,0.44608878246980066,0.9719440480562068,0.4487269387433104,"c(38.9677675171297, 9.76920201646045)"
ROI_0262,57.297344194466,14.60525342642876,432.31443997621284,0.9995098058136258,0,0,0,0,0,0,3.983926607864814,0.7369720957313523,0.8049228511685791,0.48060687731451457,0.9910055116072011,NA,NA,0.856096220709539,0.7656329835778735,0.8143422803824537,0.5421351171730432,0.3801594981396355,NA,0.3443856913162199,0.7443848995998287,NA,0.7590275034005101,0.9738477260530443,NA,"c(32.5635401428913, 5.9798381251358)"
ROI_0263,29.001404358353508,18.863800178412127,480.519751972224,0.9832677811186463,0.01666660233672095,0,0,0,0,0,5.2060905971211575,0.8829204468736602,0.839944963960864,NA,1,NA,NA,NA,0.7821099378494252,NA,0.9161821154983099,0.05744439354146418,NA,NA,0.7876470769153046,NA,NA,0.9695745234936208,NA,"c(25.4003730062854, 11.4907223243262)"
ROI_0264,33.228048780487796,3.6068708301432784,688.0371562350456,0.9830014551433721,0.00213446759893624,0.002188504753339689,0,0.0015439186972414033,0,0.04943855835107338,6.480283511518574,0.750799716958595,0.8502533430630831,0.6489174563559286,0.9999305123938893,NA,NA,NA,0.799529220250088,NA,0.7844911816359756,0.6983780472420489,0.8735351042531905,0.2923040584228131,0.8471319019603611,0.3641443487041043,0.42119730815104756,0.9349606208442767,NA,"c(24.928389319458, -32.7259564412988)"
ROI_0265,41.71315635873838,15.749182848804583,1607.8707396585569,0.9149300797819987,0.04981067696975077,0.0012853123154534683,0,3.087837394482806e-5,0,0.09751126558577797,6.134877188315231,0.8032512964736814,0.8376593846937368,0.018609192468914116,0.9993714766356538,NA,NA,0.9737094543137902,0.017644467382700053,NA,0.8251418548741399,0.6133520484348376,0.054211382047565204,0.0166488137871992,0.865406887241463,NA,0.22677759842097092,0.8711625480855276,NA,"c(28.3787781641025, -30.3293378644363)"
ROI_0266,38.858337396958085,20.119006153488908,1352.954274746806,0.9045935441039675,0.03570311987370745,0.03133382996051428,0,0,0,0,6.352664416511633,0.8239166284346034,0.7058585913961849,0.4299168857696586,0.9999258790856287,NA,NA,0.8864134589008347,0.5040865464693457,0.09806723456709449,0.3068674803772407,0.22247455660036689,0.04306471030270305,0.605861089195603,0.9486336912747952,0.801371463791591,0.24037305944403334,0.9027701015758255,NA,"c(26.7187824199042, -26.8216722124132)"
ROI_0267,41.62796405896912,6.513033466049717,325.23801056754166,0.4818029882546385,0.46694277079369,0.001374087640544849,0,0.002493428696044866,0,1.418760587856572,5.4721994579491655,0.8217238542077855,0.8894477181064863,0.6038685017175388,0.996822387315803,NA,NA,0.8524188170043007,0.42036368221655795,0.10383630082748921,0.8263775538856302,0.8595116513863664,NA,0.39102577718186216,0.9273070278155556,0.8165042851319442,0.3061823136293137,0.9322488690385379,0.16911565499459935,"c(19.4237579354307, -34.0845771273942)"
ROI_0268,37.43395746206237,16.634774764010036,765.5359902458541,0.9131854516541159,0.0847186787143789,3.859796743103508e-6,0,0,0,0,6.746763728843521,0.7699599452654725,0.8048288138517473,0.0015234181047021503,0.9998470975170395,NA,NA,0.9217903806980992,0.011358052737008625,NA,0.672651856889032,5.894991836953843e-4,NA,NA,0.9775001890061479,NA,0.3421376172551108,0.5487429469120431,0.002032159337333232,"c(45.7909691639975, -23.277272825462)"
ROI_0269,39.31946022727273,24.498414031620552,628.1954799883054,0.980388372748291,4.63175609172421e-5,0,0,0,0,0,6.15949489321049,0.7901536410198834,0.8185544479650195,0.1708617032063724,0.9997636501682732,NA,NA,0.843694091872597,0.14265744368735667,5.658763272371493e-4,0.5642477931718693,0.033160590168594385,NA,0.6758372828308036,0.7207774407205706,0.36344760241340013,NA,0.9579775997904114,NA,"c(47.1533312723507, -17.3076112906946)"
ROI_0270,47.50090784728268,33.34633130207685,413.6478366103843,0.033171093210231546,0.9305583967948248,0.0065037575121294116,0,2.2000841435689997e-4,0,0,3.8139275753717254,0.766927206469105,0.6180804474914368,0.3518283652819344,0.9572449520179521,NA,NA,0.7052454842901704,0.4229440810317706,NA,0.7393687158730163,0.3365765095878741,0.24920654020685,0.7635613973956766,0.617111820750591,0.5068660050174975,0.22208815082319935,0.926342683740875,0.13437993333528442,"c(76.5087941542268, 17.0251366747924)"
ROI_0271,38.82563824720172,32.41784710645392,410.5349220184366,0.08805354310042034,0.8526985768929408,0.007051848649650109,0,0.0326770392271143,0,0,4.1654252661705735,0.83274865154568245,0.7113662066029762,0.39990622449890834,0.9255264011573882,NA,NA,0.8621153575467299,0.20478604279857188,0.24881420450246863,0.7480141151713869,0.4042715485930004,0.7427451198135566,0.40478807649789333,0.7687852059900061,NA,NA,0.9419993161509255,NA,"c(76.4208507188403, 23.7311553339645)"
ROI_0272,34.489958111626855,16.050513981659684,194.1768537760199,0.025304827447786598,0.9326349674426144,0.02274964200385208,0,0,0,0.12696335937151465,3.6292610588867875,0.7985897499472441,0.7728968729924357,0.02599163168850843,0.9980457920552899,NA,NA,0.902272476517105,0.29961514771738,2.5997660142993215e-9,0.06375658211087175,0.742785378308752,NA,0.6627488844051043,0.82593975611049,0.037792095394257805,0.1500831875611922,0.8125647487384928,NA,"c(74.7070509048854, 29.4996015115348)"
ROI_0273,45.15695510583856,28.252989067224927,70.30625110374787,0.0481895623376473,0.885074551974093,0.0237647685472883,0,0.013794913559851938,0,0,3.0414298233174444,0.8352750685032847,0.7434086629939378,NA,0.986868826302173,NA,NA,0.9269624274322724,0.3724419895010633,NA,0.716335329289024,0.38278971069771645,NA,0.22646007166362198,0.8092542423098615,NA,0.605319052384243,0.8878478610000833,NA,"c(83.5400226330644, 26.4356815754881)"
ROI_0274,49.44926453143535,30.518906287069985,8.439284522639781,0.04329148027064895,0.6888270463677383,0.007823807998270812,0,0.123019441796195,0,0,2.9654635286426725,0.7985044840203788,0.7330522186136148,0.4946846950843686,0.9592780720880035,NA,NA,0.8363865908899609,0.3942707298253568,0.05600305642852691,0.7047659265651095,0.7600966579084325,0.42885744219589944,0.5564565134147397,0.8483746652538909,NA,0.7181020435598631,0.8446829050134661,0.7035503185008709,"c(88.3739915913764, 23.3285228323906)"
ROI_0275,64.52269708188153,14.016414416376307,4704.203001019541,1,0,0,0,0,0,29.245381204776653,4.429989619613806,0.4868758486939994,0.32658025519981765,0.03830466605221436,0.4548790850982307,NA,NA,0.46352966013608904,0.04996528606342007,NA,NA,0.15474850939844423,NA,0.7222466774213677,0.7878460418939771,0.0908443073023428,0.5336326234183412,0.8318510149138891,NA,"c(96.3280857118426, 33.1455809246398)"
ROI_0276,69.7217157600516,12.988177811223393,4309.406951384483,0.9997182348377535,0,0,0,2.817651622465561e-4,0,32.445916595260925,4.3506691149344725,0.8316454890065242,0.7146954839980219,0.11229880657692345,0.826068086781116,0.4460967482654479,0.006994690579040657,0.9804055319486616,NA,NA,0.9287864801760944,0.10416666869527476,0.18472280711332434,0.5427123953282047,0.83303532566791,NA,0.49678377044870214,0.7997535393040974,0.16217580652391358,"c(100.722749345513, 34.1691751245447)"
ROI_0277,67.99086254381572,20.731228092138203,127.2867216150328,0.029149185003917694,0.9460516209216423,0.011008140311331205,0,5.403715440344912e-4,0,0,3.8440723199692375,0.8719924269054014,0.8183878892342403,0.15157256562286545,0.9991321076094077,NA,NA,0.933467422761826,0.28593733417129463,NA,0.804009350629547,0.5293728476742626,NA,0.5520562963660333,0.8079819791258064,0.42650470910118,NA,0.9138590929482492,NA,"c(103.710897850041, 15.5538698403359)"
ROI_0278,61.94358385093168,23.42812298136646,18.658274739920913,0.09279337350095145,0.8035363457760314,0.04468872669165242,0,0.0015516382907276103,0,0,3.788826852790502,0.8884242378776461,0.7534523779448106,0.08324589038515894,0.956765493981181,NA,NA,0.9771062956211637,0.001546624493022218,NA,0.8880886757030036,0.6127657627858808,0.3618153752622549,0.46096566312054366,0.715163987706706,NA,0.17481018138460122,0.8984694254241429,5.595703899784073e-4,"c(99.7559256704452, 14.2808050635141)"
ROI_0281,30.08735790901245,20.234275675009243,251.22154382767164,1,0,0,0,0,0,0,7.146808407563796,0.7477441339893994,0.5992854421762732,NA,1,NA,NA,0.9833256524391867,0.09687837598387547,NA,NA,0.7222685578634086,NA,0.646153584064131,0.4427040769010702,NA,0.29471706247223073,0.022661933317987864,NA,"c(132.560956631007, -18.4978179809922)"
ROI_0283,24.593884057971014,6.882643478260869,73.12277018081693,1,0,0,0,0,0,0,7.3251923950140645,0.7778193533501053,0.8771581900783907,NA,1,NA,NA,0.8940047155748213,0.7713990211264131,NA,0.8612856027537626,0.45481254286393585,NA,0.3185112142350099,0.9148537992773482,NA,NA,0.9231087544425092,NA,"c(140.976570897265, -26.9767922763482)"
ROI_0284,36.64410264937367,6.384529431326902,172.07987488586255,0.7103222544300817,0.19259613788737884,1.929898371551754e-5,0,3.435219101362122e-4,0,0.0026170156810030065,6.735998799574718,0.8273623194878246,0.740772386054155,0.26336641064200567,1,NA,NA,0.7617783817480895,0.7159581640076568,NA,0.8609452377812186,0.008625191219754873,NA,0.763655528363749,0.7899432279321943,0.5155636256355864,0.509185133590878,0.7748092344885009,NA,"c(147.985752376111, -31.1048063954547)"
ROI_0285,39.880594038172845,8.318680034312672,89.17690316566951,0.6458713684137394,0.34278854875502257,2.779053655034526e-4,0,0,0,0.05679228151808909,6.4975161482978425,0.850398634334672,0.7670788652028311,0.11070564985397358,0.999431857709365,NA,NA,0.7994054830133785,0.004633784968318684,NA,0.840012191827643,0.17050005777313326,0.2515247072444045,0.47333846578584965,0.8489923569794303,0.0664739231756813,NA,0.9533790572629026,0.03388145352554652,"c(144.736213800997, -34.4546635341411)"
ROI_0286,54.194746538982,12.807685021338605,40.4663096248871,0.9323339032966524,0.06143638475997854,8.452954867396682e-4,0,0.003936992677965578,0,2.1651231696334574,4.87097495633739,0.7859003780457264,0.8364610588294616,0.04060333490037964,0.9999861042811943,NA,NA,0.8012275983645717,0.23428264437293214,0.06944112328036266,0.6008402423498701,0.005336749610922992,NA,0.7021151571207066,0.7578624483362592,0.09731281197236266,3.316089656068147e-9,0.9249431085344996,NA,"c(140.552347541727, -36.8376400905663)"
ROI_0287,39.69529883138563,6.565944351697273,137.2157703524113,1,0,0,0,0,0,0.06361741730273315,6.109297604428629,0.6730232151286258,0.8724185210649207,NA,1,NA,NA,0.3373074961390905,0.835177900631555,NA,0.6895592748085859,0.9173704565994362,NA,0.3322279619749579,0.7118601367456909,NA,0.9164868611143103,0.9228908352475308,NA,"c(129.045381375468, -31.1628867648116)"
ROI_0288,41.54650016431154,14.405748712892976,272.5700847723304,0.16082229109815077,0.8169337002713437,6.021282919241472e-4,0,6.484458528413894e-4,0,0.20804662379762606,6.359121057304776,0.768543029561442,0.8590992629322344,0.23791406543992033,0.9993714766356538,NA,NA,0.7326958061973698,0.05417881906424776,NA,0.6459986109786513,0.72444232603929,0.3782940798891943,0.5826599452135529,0.830990758082436,0.28395843553583716,NA,0.9551293349003147,NA,"c(117.531696078042, -32.4319038256156)"
ROI_0289,62.34914061071493,4.328469555677454,736.1454062237232,0.9973251608570293,8.645944704551859e-4,7.719593486207016e-5,0,0,0,18.637149141941034,4.301453166915209,0.7025915702549401,0.7736969554451534,0.5311986203251358,0.8823195165026052,NA,NA,0.8810252384276603,0.28810031120354834,0.7127940110645479,0.398162347766681,0.643458239807271,0.543558064381172,0.3966099422359613,0.7914943696571961,0.7484920145435914,0.05800837917663164,0.9075880894212576,0.8339518928585664,"c(169.779345295712, -45.4471077532716)"
ROI_0290,64.26629811320754,5.7140518867924515,728.289290034391,0.34794909700055193,0.015180580590626097,7.873985355931157e-4,0,0,0,34.49217925255416,3.6438306156971825,0.7731046471011999,0.6969820897098317,0.17344836135575778,0.9984357252765398,NA,NA,0.8502753493500598,0.6663509220806807,0.31000024586412617,0.4948458250001966,0.5703187976070131,NA,0.5024137949762637,0.8306032783431425,NA,0.704205456165048,0.15708265723610518,NA,"c(171.529461541522, -43.555173200421)"
ROI_0291,72.78945211252764,4.4632947002423355,56.0808422718624,0.659172227990474,7.835387388500122e-4,1.0421451206379472e-4,0,0,0,9.335799828442523,3.243026524999992,0.8845461564820377,0.9415738551149829,0.681061889928809,0.9987713884472281,NA,NA,0.961080984734237,0.6644562339162153,0.5535627512587936,0.8654451151648662,0.9093796066958314,0.18022692963806927,0.612915613709562,0.9192019311559666,0.7950068173813483,NA,0.9767539785013241,0.006460297879837959,"c(174.155254542695, -35.9931566428069)"
ROI_0292,54.218884303955164,4.759553877296794,220.6667231316267,0.5731141998062382,0.4132800166743219,5.789695114655262e-5,0,5.982684951810437e-4,0,46.86371493845735,3.314089942800389,0.8513906116991035,0.8545524211020215,0.6004154196790514,0.9951945331962366,NA,NA,0.8567042028193241,0.7570426867437452,0.7662376205831372,0.7083374191323256,0.8745582342797197,0.7549915965152703,0.7290915233641486,0.9305057404257259,0.6361906117175044,0.22660251535697332,0.834785436949034,NA,"c(62.1386540587879, 53.4401871274725)"
