ROI_ID,total_clear,total_cloud,total_cs,CF_clear,CF_cloud,CF_cs,AC_clear,AC_cloud,AC_cs,LC_clear,LC_cloud,LC_cs,MC_clear,MC_cloud,MC_cs,C_clear,C_cloud,C_cs
ROI_10133,0.8567451300723569,0.8653452313080142,0.2065742178865414,1,NA,NA,0.7036253714874836,0.7238080018280034,0.30825778861181663,0.832187409213325,0.4831569681674499,NA,0.7784805728419265,0.9961023832816465,NA,0.8711462587712369,0.8155276442617589,NA
ROI_1014,0.8637300053177133,0.8878251925546342,0.45663415599180024,0.9948437701417243,NA,NA,0.9980060586038064,NA,NA,0.940635713716514,0.8950891306396465,NA,0.7560057089357121,0.0670878586363191,0.3927657778119954,0.9300224911106468,0.22419754112291618,5.845218577009478e-9
ROI_10147,0.8377991576950319,0.887369353349998,0.6149452122857767,0.9980060586038064,NA,NA,0.7560057089357121,0.0670878586363191,0.3927657778119954,0.7929951424620139,0.8923918479602954,NA,0.7341385685532054,0.9039081285364395,0.738392270964023,0.7473269826054926,0.9776383300926001,NA
ROI_1015,0.8748539952822194,0.7906506337250622,0.28616833879212294,1,NA,NA,0.9358320044508338,0.9400293985695968,NA,0.8768178971299508,0.3789274111782887,0.41521113009416444,0.6783185646576213,0.6859279633962208,NA,0.8497327780468755,0.4499942014600365,0.11943726030798019
ROI_1016,0.8326283426643624,0.8797049260730744,0.43442404521884626,0.9963094028475095,NA,NA,0.5764197923841847,0.9576278653697518,NA,0.8969633071581535,0.3458604723557052,0.6641240685800412,0.7067760210576512,0.7464419157507001,0.4933588307119195,0.6380809848530463,0.8755947455085317,0.061930760202066455
ROI_1017,0.7997247995371265,0.7278107052266024,0.2975363065238789,0.999962942747318,NA,NA,0.9998725888403317,NA,NA,0.9231429285290814,0.519231144925975,NA,0.9052921087758663,0.8250710763566298,NA,0.7908335080446315,0.20410699356667994,0.020960484330024367
ROI_10178,0.7105022400494458,0.6712878385995658,0.17087522482114686,0.9998725888403317,NA,NA,0.7908335080446315,0.20410699356667994,0.020960484330024367,0.8541715152248303,0.7676194652177356,0.46224547625284207,0.29210321106971365,0.5422423391538315,0.05136016015612435,0.25682141597564584,0.7421352472596249,0.19333967803360672
ROI_1018,0.763586992503477,0.8111253523353966,0.19451142971779642,0.9966154576330528,NA,NA,1,NA,NA,0.682928395236826,0.11381573958082067,0.0025689415775908414,0.9567197792626029,0.7889718850528524,0.7597465947041683,0.22810697936479432,0.997179635915334,NA
ROI_10189,0.7285609218761127,0.8127232619656148,NA,1,NA,NA,0.5039663609433324,0.6921940618653671,NA,0.8754244458428757,0.8804852526969564,NA,0.44772814072159894,0.03198347644906564,NA,NA,0.9738921574224265,NA
ROI_1019,0.8966219096833719,0.7315312575008687,0.8081026765934398,0.999972207661268,NA,NA,0.9903424502274529,0.6144178762179678,0.7358528311947422,0.8069278239932745,0.45288167195099105,NA,0.8087402867161657,0.7665864179936009,0.8783397780299761,0.42457745118553697,0.7720274801707488,0.7936433738743862
ROI_1020,0.7417100122485734,0.7773736372096735,0.36645405837273914,1,NA,NA,1,NA,NA,0.9441160785283257,0.48429851823405873,0.3492825720308621,0.19159371432516373,0.1314016898362268,NA,0.5477317885275366,NA,NA
ROI_10201,0.6421956372567214,0.7047313178299897,NA,1,NA,NA,0.19159371432516373,0.1314016898362268,NA,0.5477317885275366,NA,NA,0.731994504147566,0.9200290249967987,NA,NA,0.8165676581198366,NA
ROI_1021,0.7748667673586428,0.7253984605033125,0.24576134496341934,0.9934063711764123,NA,NA,0.8408610421513373,0.840587532002723,0.33081243185128967,0.8904361095048974,0.8237504376578402,0.19162403712905568,0.7371753102358003,0.9165136797708912,0.2480627175524297,0.08070519900981969,0.5931096650395521,NA
ROI_1022,0.7820534892982037,0.8081010480450908,0.22844558797407544,0.994028666159701,NA,NA,0.9999953681938505,NA,NA,0.6032787580291271,0.6028045457396702,2.0986358426309378e-8,0.7849570275538803,0.3879391029550324,0.01624432248014683,0.9380289838621038,0.9921832759336006,NA
ROI_10226,0.7341844151777707,0.7638561788922196,0.0049519683941963745,0.9999953681938505,NA,NA,0.6032787580291271,0.6028045457396702,2.0986358426309378e-8,0.7849570275538803,0.3879391029550324,0.01624432248014683,0.13680174290226604,0.9481660115903869,NA,0.4204860619049773,0.5120589738303811,1.4478065520804034e-8
ROI_1023,0.8697470953425075,0.8753701641283768,0.5581709906711932,0.9990693162143578,NA,NA,0.8118939498216043,0.8014363612446553,NA,0.9243111962189974,0.566618122710462,0.23430325194475454,0.6724982977779177,0.8977930566456289,0.7136253428631929,0.641498711150668,0.9183068582143883,0.16724665021468615
ROI_1024,0.8313942797870343,0.5986552759536498,0.09407806388991179,0.9974021435229341,NA,NA,0.9967612696384289,NA,NA,0.9770708326621008,0.3558399001854812,0.6770607295527634,0.9547005035899285,0.7434831058574515,0.18927968788421926,0.019911330982568375,0.2118580521362056,NA
ROI_10246,0.7858910234701689,0.4797692589400754,0.10952689613873035,0.9967612696384289,NA,NA,0.9770708326621008,0.3558399001854812,0.6770607295527634,0.019911330982568375,0.2118580521362056,NA,NA,0.7239625058822428,NA,0.6113697259822714,0.401312379895881,1.2592079566086913e-9
ROI_1025,0.7076685266913338,0.727755703468753,0.2705869015389032,1,NA,NA,0.9434730397784267,0.5877384252409699,2.1920210385970613e-9,0.6407421070999004,0.8118212037828851,0.2763430882667066,0.5286319444265112,0.9235794712626255,0.3400328457158914,NA,0.4107725433121692,NA
ROI_1026,0.9144490968761033,0.8820461985953149,0.5012696700852699,0.9993296643992522,NA,NA,0.9729727652207903,0.9651940994111801,NA,0.9496887653878578,0.7048785014794301,0.7267085904502536,0.8073755705665845,0.8095787218946283,NA,0.6215498743396515,0.8889079228098077,0.4249239565667159
ROI_1027,0.8113089616910718,0.8962892273937988,0.28416700880244444,0.9994481112496629,NA,NA,0.8510205447499591,0.9487478615216979,NA,0.8861658275053532,0.20667186397322204,NA,0.8621582267616912,0.3786287603243245,NA,0.8789402204994784,0.8898906220488543,NA
ROI_10279,0.7940058489976408,0.8575786649075521,0.3607188483695522,0.8861658275053532,0.20667186397322204,NA,0.8621582267616912,0.3786287603243245,NA,0.8789402204994784,0.8898906220488543,NA,0.4725997237993167,0.9050872963014923,0.11977887185839427,0.5267741807028118,0.9315585932504155,0.404402372156274
ROI_1028,0.8858805940671004,0.8093940212603989,0.4545279045306175,0.9989669501428098,NA,NA,1,NA,NA,0.9728993677938861,0.5326970033618437,0.7845459774868994,0.9572864151302005,0.3198604260633448,0.5941627953997735,0.9505716511250356,0.9313218145008783,0.020200323961786365
ROI_10281,0.8548709236084726,0.7294033369805012,0.5563311248815499,1,NA,NA,0.9572864151302005,0.3198604260633448,0.5941627953997735,0.6226442675841103,0.6818268426224966,0.2735229781378465,0.8044351161471828,0.76655255020212,0.1655880972211791,0.7285670747745806,0.7570408379762994,0.6673288814159176
ROI_1029,0.8174922642964716,0.7740641087512101,0.5673577759497666,0.999413280727029,NA,NA,0.9166029758442188,0.8341396533026973,0.7210499588136932,0.9389307591132368,0.8075494318178935,0.017898840327635484,0.5941204363459813,0.9235854227505156,0.7666442246769123,NA,0.5415284433312324,NA
ROI_1030,0.7586529175616763,0.788551893541149,0.5169201638094976,0.4482057040796249,0.7742498199498993,NA,1,NA,NA,0.47210006017801615,0.49294841864229855,0.00433134885087071,0.7442210876782552,0.9118723528632477,0.7389100959664263,NA,0.9585262833714444,NA
ROI_1031,0.8369471820962897,0.683626191212636,0.4272115374936378,0.999731189648031,NA,NA,0.9772816135363604,NA,NA,0.5386771441368129,0.5863167816381779,NA,0.5594489416525561,0.5795607935922147,NA,0.7311727114327706,0.028889270427005613,NA
ROI_10313,0.8752479740352421,0.5685977177030992,0.6425611830312331,0.9772816135363604,NA,NA,0.5386771441368129,0.5863167816381779,NA,0.5594489416525561,0.5795607935922147,NA,0.9384117198860881,0.3270256732639007,NA,0.909932142101142,0.7417379556686419,0.7530112066113719
ROI_1032,0.8703969121511995,0.6927723626452522,0.25329318799315187,1,NA,NA,0.9308946409368329,0.6574215574835803,0.6928536491404133,0.8310470717939142,0.6648247580905272,0.22046358754187909,0.4783694639790637,0.384028520199583,NA,0.5643616207389128,0.9391836954245207,NA
ROI_1033,0.7388709511215341,0.7750766622045439,0.10163980208234517,1,NA,NA,0.3959951680393254,0.5073905803828622,NA,0.7994241090597914,0.8757353910115605,NA,0.7885578056422216,0.8183430028412201,0.2702667513492068,0.37059165661574156,0.853598224208927,NA
ROI_1034,0.8117454083705214,0.8102545536629964,0.39223651349158556,0.9999953681938505,NA,NA,0.9048042394130855,0.19741710408737578,0.48379795153228744,0.8201496478994065,0.5448428097159375,0.5302710263705881,0.5850604666649794,0.6841788349165908,0.07590045601000146,0.4767624592164672,0.9348757639156048,0.4604036287611402
ROI_1035,0.8318237431173165,0.665296875747694,0.6615576901353306,1,NA,NA,0.0051635203776989064,0.5966813963647113,NA,0.8650882229103749,0.5277995480760493,0.5431514706953247,0.8493988616541868,0.5598972604246927,NA,0.6353399383734346,0.8579005883951727,0.7453231564046532
ROI_1036,0.7856859270010828,0.6886135326159849,0.24683042021959442,1,NA,NA,0.8836852285109212,0.6737988989201543,0.5930204430317675,0.5274314139211534,0.39824424501294053,0.1965581141099429,0.6892966187636713,0.9031895147528295,0.24392539266725138,0.4960003327241997,0.8558591215694321,0.006212748424995472
ROI_1037,0.8526830586402099,0.8355185003238302,0.48627075319838453,0.9999675752543619,NA,NA,0.9975942690972806,NA,NA,0.8532926530295059,0.34433364310667225,0.6916009133771295,0.8870737792610587,0.3853596975281449,0.24641802554258121,0.860853475438791,0.566674657628961,0.22257281298227027
ROI_10373,0.8845143347855098,0.8981330850829388,0.5519360808272806,0.9975942690972806,NA,NA,0.8870737792610587,0.3853596975281449,0.24641802554258121,0.8596936826986739,0.8141967205277383,0.35313839816266573,0.8286959502584794,0.9222992901496486,0.6709478259123118,0.6945246563374782,0.95777391954314,0.6673148915030799
ROI_1038,0.8442674758368125,0.829953083548646,0.2063664605825948,1,NA,NA,0.9446179616305105,0.8852065311233388,NA,0.5482576981946334,0.8870364826526189,NA,0.8813713653266501,0.6686203184118303,NA,0.5651592028349095,0.8077649419315617,0.27393632870525425
ROI_1039,0.7464620825939423,0.5592750341442022,0.4427851301798637,0.9998841748033912,NA,NA,0.8674800360526655,0.5409369577770676,0.437677326644198,0.8450567859496422,0.5750990460767991,0.6346515409740597,0.6970401730321639,0.9036255893713966,0.5199316145961724,0.17224519264969984,0.05635104884046144,0.013837599337665426
ROI_1040,0.7991230119684707,0.7018508087040038,0.4433392314781702,0.9999583101401336,NA,NA,0.9673173950317535,0.342538338914916,0.36792330885726426,0.8655154100227723,0.8609569905032626,0.3515153937714747,0.7280546585782094,0.8828166763707702,0.6413934057455318,0.19613940104619323,0.52341303987654,NA
ROI_1041,0.8857076538611529,0.6211815859545581,0.19880615511361602,0.7319969307031623,0.05760009681855799,NA,0.9991832573953806,NA,NA,1,NA,NA,1,NA,NA,0.9884093037630112,0.033553538496869685,0.20790022436797875
ROI_10413,0.8734363978065314,0.5455053677966712,0.27239058906561686,1,NA,NA,0.9909510455187376,0.8598525713325861,0.9387306380632539,0.7729623695137331,0.39371774128975384,NA,0.7628937335589447,0.5423356664776212,0.10055003464194728,0.6678573803959532,0.795761311314448,0.23606467946679857
ROI_10417,0.9053656360554735,0.6705531323242112,0.021818015351948685,1,NA,NA,0.9878209803506843,0.19727518528131519,NA,0.8632936267710007,0.579286959177089,0.0513046634107486,0.8399468049016656,0.6075736880642583,0.03405470989219293,0.5122458029263212,0.7028053147072086,NA
ROI_1042,0.8425215664647683,0.71410817341942745,0.24316109463571367,0.9999258790856287,NA,NA,NA,0.6000666449520502,NA,0.9262854177827861,0.309875666055042,NA,0.18992867264008814,0.8286500417253435,NA,0.7480124916996941,0.7424107462875177,0.2758569735313652
ROI_1043,0.8117071238884627,0.7752274603955842,NA,0.9337476848551948,NA,NA,1,NA,NA,0.9889599325554448,0.7891082723607814,NA,0.28515878851962184,0.198361891115623,NA,NA,0.9654309570133429,NA
ROI_1044,0.8812585708488838,0.7662659756629915,0.06514634118006347,0.9999490446253294,NA,NA,0.7683558538246105,0.6967876119867144,NA,0.9944758077129736,NA,NA,0.9757639345449626,0.03312055514636472,0.10012138652544338,NA,0.7395337941041389,NA
ROI_10447,0.89903055085549,0.7904097518402826,0.16068908186394895,0.9944758077129736,NA,NA,0.9757639345449626,0.03312055514636472,0.10012138652544338,0.43024922668315263,0.7275628649316075,NA,NA,1,NA,0.625583612097707,0.6228501939421659,0.16327563028020495
ROI_1045,0.7235079665187113,0.5456026472817079,0.12735945608060334,0.8454097124019303,0.14927413590346653,NA,0.5971882576813617,NA,NA,0.6996601067192576,0.673190445574709,NA,0.8810460871597631,0.1286692711566355,NA,0.4569107635569478,0.2636970182301013,NA
ROI_10454,0.6604079690281197,0.3929509373611806,0.0012519697642896799,0.5971882576813617,NA,NA,0.4569107635569478,0.2636970182301013,NA,0.7316985996197048,0.3493529614685732,0.005125250378787345,0.7577146572356612,0.08587840106426445,NA,0.5536948087640134,0.9278726079185138,NA
ROI_1046,0.8919937935694375,0.7673656209364749,0.6019257857417605,0.9999953681938505,NA,NA,0.9682578431138752,0.23418573608954998,NA,0.6067804253021838,0.6858843171928489,0.03534704628495328,0.7069908851849636,0.8375865957944129,NA,0.7888565471623575,0.8287652601593218,0.6795994526208808
ROI_1047,0.8722660164670495,0.8665513548667183,0.38442498400047104,1,NA,NA,0.9859968537855721,0.104537211582307,NA,0.8099918657971156,0.79600860926635,0.5618604027274141,0.762800085526692,0.6957706866516016,NA,0.2302212796337027,0.9593315858267213,0.41849270449857456
ROI_1048,0.8354488534127562,0.7478764961613441,0.3060888215416302,0.9987900210411397,NA,NA,0.9709090198179489,0.7791605474809069,0.557907846955455,0.8893099506331346,0.734044500924736,0.5343146057950487,0.702644643584566,0.7638147247397405,0.445678300429921,0.34286195538124664,0.7447551282192665,0.026781494938305637
ROI_1049,0.7904212962842165,0.5965646751415657,0.4363800594838169,1,NA,NA,0.858586221560543,NA,NA,1,NA,NA,0.9203242134253069,0.013024776819911082,NA,0.9527953082061964,0.38006680649077645,0.2548069430832986
ROI_10491,0.8208602363342499,0.4687680282904071,0.2900774008410113,0.858586221560543,NA,NA,0.9203242134253069,0.013024776819911082,NA,0.8388935358251052,0.7524388841368024,NA,0.887532665755916,0.4494222888934608,0.49260814562126365,0.5735301776947407,0.48525185129302645,NA
ROI_10498,0.766810341862579,0.704919833472791,NA,1,NA,NA,0.9596233269659371,3.0794814058464524e-9,NA,0.8915914012936718,0.7661776928661107,NA,0.3225840192594811,4.1067698004507646e-4,NA,0.012544327054731252,0.8592309349169778,NA
ROI_1050,0.7570689910933801,0.753984710536845,0.26353350159894634,0.6285000835035027,0.2595712400081158,NA,0.9993343106055943,NA,NA,0.8967819233345911,0.699147704803575,0.46244543321116494,0.6733557838230544,0.9201878299194914,0.26963238911067433,0.24914750008425826,0.8028472974164281,0.0025408776154626587
ROI_1051,0.9021413967244437,0.7669916794032949,0.3816022462506311,0.9984707146504425,NA,NA,0.9512255312498341,0.83739490685765,0.7807251745924337,0.8827161394640465,0.8173286707831184,0.18827296931830698,0.807820825139093,0.592207029635258,0.027514618153899866,0.746048194688105,0.884915151618181,0.3912021986353317
ROI_1052,0.8815072701591078,0.9178322806265226,0.59767375387223165,1,NA,NA,0.9811046716648617,NA,NA,0.9188332671346409,0.6820632640987001,0.69474573502098,0.9133877937437708,0.5740868432171725,0.7726100418162974,0.8374255900224592,NA,NA
ROI_10520,0.9226196428190826,0.913253733069783,0.7692698331342497,0.9811046716648617,NA,NA,0.9188332671346409,0.6820632640987001,0.69474573502098,0.9133877937437708,0.5740868432171725,0.7726100418162974,0.47692896748787417,0.9155408217098775,0.8185280979996897,NA,0.9764641484520693,NA
ROI_1053,0.8609698231483776,0.7224838251357848,0.05066374681545652,0.996700134655171,NA,NA,0.8785101268867888,NA,NA,0.9826211878677984,0.9621641161635288,NA,0.9873093627796915,0.13901798691041425,NA,0.9716164416516481,0.5142382130913484,0.2606939667643293
ROI_10535,0.9072987290396449,0.6503373935521024,0.009331179954094763,0.8785101268867888,NA,NA,0.9826211878677984,0.9621641161635288,NA,0.9873093627796915,0.13901798691041425,NA,0.33340197413682743,0.5897046651923112,NA,0.8790522715817816,0.9326897518999039,0.04249961025303159
ROI_1054,0.8015919443518703,0.5745888993684358,0.5809624351605556,0.9985966292770628,NA,NA,0.11806343091868923,0.8102772463797997,NA,0.3807222048743992,NA,NA,0.8061709368986739,0.7452317705750365,NA,0.4765714021597153,NA,NA
ROI_10544,0.7801395864823798,0.537171806240699,0.6530439878662624,0.3807222048743992,NA,NA,0.8061709368986739,0.7452317705750365,NA,0.8926462911512218,0.052174904047879264,NA,0.892053842981643,0.6076316783831347,0.6910281082411984,0.5719217429874841,0.7998380620534862,NA
ROI_10545,0.7963327205790278,0.5240507142961655,0.279896598205115,0.4765714021597153,NA,NA,0.8697897422612255,0.5647047200142602,NA,0.7695929091693697,0.8416792153833449,NA,0.9713196911199082,0.42870559795396496,NA,0.6306257811851316,0.8443298007061966,0.32496354138929734
ROI_10546,0.7786462380422784,0.5463705230704176,0.6398562372042307,0.6250189970151196,NA,NA,0.9668434296482209,0.2726808703319441,NA,0.8475549708548933,0.003588099203956504,NA,0.5148314760434725,0.8806157850411473,0.791978260207537,0.4427845607881564,0.8972902902343601,NA
ROI_1055,0.8324131312112374,0.7312491937472335,0.6881031077605768,0.9995757748098492,NA,NA,0.89223609925515035,NA,NA,0.9961019810257422,NA,NA,0.8900558318920812,0.6319552723123687,NA,0.967144532947532,0.30693058167601717,0.4080243826137693
ROI_10550,0.8455806577700662,0.7731516113529439,0.2020180812471687,0.89223609925515035,NA,NA,0.8900558318920812,0.6319552723123687,NA,0.9563699349344102,0.49572190558316026,0.5429083150790665,0.7546392537275638,0.8692665066143017,NA,0.3014864235288895,0.9400850606804374,0.1349721856627801
ROI_10551,0.7918071847676648,0.4411357744864781,0.11911137291696636,0.9961019810257422,NA,NA,0.967144532947532,0.30693058167601717,0.4080243826137693,0.7553280293751587,0.4755432253863983,NA,0.42272439607490225,0.573043591591633,NA,0.5508504627487889,0.3493922799898359,6.832001046443938e-9
ROI_1056,0.7900154005449964,0.6381750752066724,0.5466513232767425,0.9817412237395584,NA,NA,0.29320187622070804,NA,NA,0.9834040567333405,NA,NA,0.9979569659782109,NA,NA,0.6193269659926961,0.5220699039036234,NA
ROI_10560,0.6763091557702122,0.5625534783517807,0.09225527867549924,0.29320187622070804,NA,NA,0.6193269659926961,0.5220699039036234,NA,0.957560923598376,0.43055000013230843,0.5820748456995788,0.5427750847609888,0.8845600672845395,NA,0.5612392478145519,0.8145698249048196,NA
ROI_10564,0.8548659854887272,0.6531665463000044,0.7960792947144196,0.9834040567333405,NA,NA,0.9776833507500923,0.591911072674887,0.8796430543559889,0.09472249045340751,0.6411135791448155,NA,0.7266606021420293,0.04098193009172113,NA,0.8271217164506,0.9265262020602951,0.7599720311215591
ROI_10565,0.8117567626132286,0.6669497985194628,0.3206191618861091,0.9979569659782109,NA,NA,0.989906631781006,0.03197292312724643,NA,0.7765844501155881,0.533562336013917,0.3232987544295054,0.4684751346766759,0.5604619717792872,NA,0.5855419793616691,0.7750391678215882,NA
ROI_1057,0.8187423685586811,0.5981593771146342,0.7148234962377584,0.7921156512579373,0.0031836104931863207,NA,0.9224235898766332,NA,NA,0.7569878267470842,0.11447354637439716,NA,0.7849844669731006,0.8810676279209021,0.8150295489146289,0.7852360117558931,0.9711682943611808,0.8930122336205537
ROI_1058,0.8675749978820587,0.7925820007789623,0.28618830755640545,1,NA,NA,0.9992134765419877,NA,NA,0.9974162072999554,NA,NA,0.9999861042811943,NA,NA,0.8298490768028798,0.25787120257420687,NA
ROI_10587,0.8922158681970117,0.855418224190349,NA,0.9992134765419877,NA,NA,0.24319785765658639,0.9298110672034855,NA,0.9040540920629025,0.9150119676145319,NA,0.8705146750089923,0.4530778228917874,NA,0.7858910469363097,0.5918073384469682,NA
ROI_10588,0.8959294863227336,0.7630581855413517,NA,0.9974162072999554,NA,NA,0.9588695454500535,0.5885453839337956,NA,0.8619484974666425,0.4607436112829857,NA,0.4393349469456495,0.5652713197652753,NA,0.3496469688402377,0.9627740851715306,NA
ROI_10589,0.8084120032542411,0.7611579057223558,NA,0.9999861042811943,NA,NA,0.8298490768028798,0.25787120257420687,NA,0.8774268412141796,0.765419768765026,NA,0.4860205203006761,0.0361849000586791,NA,0.7820039793057783,0.9436073101611444,NA
ROI_1059,0.8152945891374199,0.7572752396170374,0.05527612843795182,1,NA,NA,0.9994481112496629,NA,NA,0.9833665729228719,NA,NA,0.9962162959284931,0.06008262241754956,0.488245946707476,0.9276989449903658,0.08547816884467048,NA
ROI_10590,0.8648953175221447,0.6680764466008249,0.1542909686490396,0.9994481112496629,NA,NA,0.9962162959284931,0.06008262241754956,0.488245946707476,0.6550466792284212,0.13348823052262537,NA,0.7964287884646706,0.7776063496397846,NA,0.6494195610523045,0.7528591095250174,0.2645852381386282
ROI_10598,0.888911133354021,0.7549582396744403,NA,0.9833665729228719,NA,NA,0.9276989449903658,0.08547816884467048,NA,0.2517931026454078,0.8197808414514499,NA,0.795171370893563,0.7054258537806187,NA,0.8316265943640397,0.8569063174250706,NA
ROI_1060,0.5092506229060314,0.7922792979389257,NA,1,NA,NA,0.4937477813717899,0.7385312293277303,NA,0.3758743920921965,0.5399771577887529,NA,NA,0.7941031603643058,NA,NA,0.8853522797697806,NA
ROI_1061,0.8543917591884456,0.6548615635887279,0.5430981503231791,0.998027094874013,NA,NA,0.7514131576637478,0.45244347902202126,NA,0.999972207661268,NA,NA,0.726444596477648,0.6767112211178741,NA,0.9493965363665943,0.3445109463952501,NA
ROI_10613,0.8796608853895194,0.6540089694357686,NA,0.999972207661268,NA,NA,0.9493965363665943,0.3445109463952501,NA,0.7045790306856646,0.2735330861787041,NA,0.00786697402744871,0.5962373477022846,NA,0.5937892876805277,0.9295219630602616,NA
ROI_1062,0.7800074210835991,0.4664989192314818,0.4414044375447254,0.9832290782617654,NA,NA,0.9629834939893785,NA,NA,NA,0.4680541468244659,NA,0.1688264451862999,0.3520276749091892,NA,0.9188647949741322,0.35392079683217337,0.39562846655039247
ROI_10622,0.6653229937641162,0.351538916095095,NA,0.9629834939893785,NA,NA,NA,0.4680541468244659,NA,0.1688264451862999,0.3520276749091892,NA,0.6599905928086557,0.2445958624215642,NA,0.5919768158967655,0.33566722055077014,NA
ROI_1063,0.8698409091338308,0.7850817337046399,0.3559261547929251,0.9999212456772014,NA,NA,0.9867691751868012,NA,NA,0.9946254419200434,NA,NA,0.9852805159256492,0.3860654547876229,0.3921847290075685,0.9530928103727965,0.6083464798388837,0.49672833308682784
ROI_10630,0.8743240930613047,0.8685257432528001,0.5064027527682823,0.9867691751868012,NA,NA,0.9852805159256492,0.3860654547876229,0.3921847290075685,0.8794609774585149,0.6885344235627575,0.7704437502825375,0.4358694545069479,0.8626234655511501,0.4721532797879179,1.95733019777387e-9,0.922562276845152,NA
ROI_10634,0.846764781032773,0.7704494833608458,0.39983567924288355,0.9946254419200434,NA,NA,0.8933651713341585,0.6373533918811835,0.8412729759626227,0.7160116576634196,0.6975632575771303,0.012549099586445595,0.6236453506203143,0.7155112774389819,NA,NA,0.8565471393518088,NA
ROI_1064,0.8878380638953173,0.7849457138080638,0.04338540649352246,1,NA,NA,0.9993784445497791,NA,NA,NA,0.7094097931144449,NA,0.9974162072999554,NA,NA,0.989607479220867,0.11885408164055081,NA
ROI_10647,0.90721770374291,0.6691169604162965,NA,0.9993784445497791,NA,NA,NA,0.7094097931144449,NA,0.9509113591286238,0.6028283655248993,NA,0.9137252807440635,0.6020671684812134,NA,0.8404831848982662,0.6165071940519529,NA
ROI_10649,0.8901176875086086,0.8894005125817865,NA,0.9974162072999554,NA,NA,0.989607479220867,0.11885408164055081,NA,0.6120653436090936,0.8914594417916607,NA,0.5616167632743136,0.8117723458119264,NA,0.3076070943646007,0.9624333734718105,NA
ROI_1065,0.8359244454922815,0.6577743123134677,0.32679202376746025,0.9480517106580394,0.25458209070827137,NA,0.7689731288683139,0.6935010258789799,NA,0.9979756692508047,NA,NA,0.43635729992704975,NA,NA,0.9607242840586654,0.15075529877281754,NA
ROI_10659,0.7798035443411537,0.5323468785182567,NA,0.43635729992704975,NA,NA,0.9607242840586654,0.15075529877281754,NA,0.7882949335822108,0.8427582575199605,NA,0.8381469883296184,0.849528078164474,NA,0.676304134836326,0.6870463473804611,NA
ROI_1066,0.840621113216837,0.7527787710380396,0.11108625122578421,1,NA,NA,0.9506500281519328,NA,NA,0.9332998651821438,0.32524493644696717,0.1897122943509812,0.6800902280453686,0.5648729365019368,0.01560932373840639,0.8903141622593914,0.6618039680960285,NA
ROI_10663,0.8442604539919846,0.7886498082591782,0.03738728865275618,0.9506500281519328,NA,NA,0.9332998651821438,0.32524493644696717,0.1897122943509812,0.8903141622593914,0.6618039680960285,NA,0.7076056858955524,0.9089318796444777,NA,0.18064148511834388,0.8507656482089758,NA
ROI_1067,0.8176571151054794,0.6966302783386749,0.2523963204232314,1,NA,NA,0.058193785541304104,0.6003488825267547,NA,0.8844575048186362,0.8586094035328737,NA,0.8323797540237051,0.40736069831731586,0.5082953986879513,0.6761351895822979,0.7127852566296651,4.962114345483725e-4
ROI_1068,0.8604236796950746,0.7005721065672658,0.37662221318200606,0.9958613110526431,NA,NA,0.9977113348297079,NA,NA,0.9836429772508657,0.7629463969006808,0.07190738486401725,0.9649616521204516,0.4550950964199717,NA,0.897002419647729,0.6165827425789671,NA
ROI_10686,0.9096079548117334,0.7595474827770805,0.7342801258339264,0.9977113348297079,NA,NA,0.9836429772508657,0.7629463969006808,0.07190738486401725,0.897002419647729,0.6165827425789671,NA,0.7744511443475985,0.723213600130659,NA,0.7869171542459329,0.829305428666123,0.8370640292193382
ROI_1069,0.9048214711378781,0.8054545248099454,0.34896704262663386,0.9993017850487937,NA,NA,0.9008959546985897,0.3813534318936773,NA,0.9009611181020978,0.7571538221272816,NA,0.005801895039524031,0.829165480500605,NA,0.831503510689618,0.8967839758479008,0.7481439509285196
ROI_1070,0.8202931326028153,0.7312879914430601,0.301332828707004,1,NA,NA,0.9956581849998535,NA,NA,0.9857728815523947,0.3814131447940305,0.5152263414384665,0.9465703385860101,0.2311550880004937,0.4509227095430719,0.9594395647596483,0.6077143961956258,0.8278148348231427
ROI_10708,0.8714699352407314,0.7895651033240477,0.5104896703524759,0.9956581849998535,NA,NA,0.9465703385860101,0.2311550880004937,0.4509227095430719,0.9594395647596483,0.6077143961956258,0.8278148348231427,0.44065780473778055,0.716781891395442,NA,NA,0.8976662779991577,NA
ROI_1071,0.7744231740242538,0.3488810779891918,0.4642305744540675,0.8565925455891245,NA,NA,0.8962467818974117,0.06240090100898428,NA,0.8694564220891609,0.8097929793435841,0.7111244938209808,0.7920520103543796,0.7999823715211251,0.26876685402402123,0.4414452752437957,0.069418997371573,NA
ROI_1072,0.8125997336166273,0.46904725709056516,0.27500415551305507,1,NA,NA,0.9298317481994913,NA,NA,0.9455243830497257,0.17108353017571912,NA,0.8924947683319411,0.25610614612509536,0.6265778341655225,0.41241598221605685,0.1929460966467081,NA
ROI_10720,0.793345946736951,0.45985508426067007,0.5689328370030978,0.9298317481994913,NA,NA,0.8924947683319411,0.25610614612509536,0.6265778341655225,0.41241598221605685,0.1929460966467081,NA,0.582153739290234,0.6785263949027773,NA,0.7821670893427071,0.7335452855597249,0.6815330179833282
